Name,Status,Tenant,Site,Location,Rack,Rack Position,Role,Manufacturer,Type,IP Address,ID,Tenant Group,Serial number,Asset tag,Region,Site Group,Parent Device,Position (Device Bay),Position,Rack face,Latitude,Longitude,Airflow,IPv4 Address,IPv6 Address,OOB IP,Cluster,Virtual Chassis,VC Position,VC Priority,Description,Config Template,Comments,Contacts,Tags,Created,Last updated,Platform,Server Group,Backup,DTAP state,Harddisk,open actions,CPU,Memory,Monitor hardware,HW buy date,HW warranty expiration,Warranty type,Console ports,Console server ports,Power ports,Power outlets,Interfaces,Front ports,Rear ports,Device bays,Module bays,Inventory items,VCPUs,Memory (MB),Disk,Device,Virtual Disks,netbox_type
mcrt02-nkf-n,Active,Network Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",304,Front 12.0,Router,Cisco,ASR 1001-X,,1801,,,,Netherlands,,,,12.0,Front,,,,,,,,,,,,,,,,2025-07-22T10:11:07.456169Z,2025-07-22T10:11:07.456187Z,,,,,,,,,,,,,1,0,2,0,9,0,0,0,0,0,,,,,,devices
mcv01-dc2,Active,,Unknown,,,,MediaConverter,Unknown,MediaConverter,,389,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:47:14.229241Z,2025-07-22T09:47:14.229260Z,,,,,,,,,,,,,0,0,2,0,7,0,0,0,0,0,,,,,,devices
mcv02-dc2,Active,,KPN DC2 (dc2),"DC2, 4e verdieping A-04-B7.010 rij 6",1,Front 14.0,MediaConverter,Fiber24,FOCO-F2-10GB-8CH-2SFPP-2AC,,1089,,1705000110,,Netherlands,,,,14.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:57:31.528759Z,2025-07-22T09:57:31.528777Z,,,,,,,,,,,,,0,0,2,0,16,0,0,0,0,0,,,,,,devices
Measureworks,Active,Network Infrastructure,Unknown,,,,Customer,Unknown,Customer,,36,,,,,,,,,,,,,,,,,,,,,,,GO / TO / Voice Operations (responsible),,2025-07-22T09:43:01.124867Z,2025-07-22T09:43:01.124885Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
MER ICT,Active,Network Infrastructure,Unknown,,,,Customer,Unknown,Customer,,292,,,MER ICT,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:45:55.373453Z,2025-07-22T09:45:55.373470Z,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,,,,,,devices
MGW1Lan0,Active,Network Infrastructure,KPN DSSD2 (dus),Row A,A06,Front 21.0,Network switch,Unknown,Network switch (1U) (full-depth),,642,,,,Germany,,,,21.0,Front,,,,,,,,,,,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T09:51:42.211926Z,2025-07-22T09:51:42.211945Z,,,,,,,,,,,,,0,0,0,0,24,0,0,0,0,0,,,,,,devices
MGW1Lan1,Active,Network Infrastructure,KPN DSSD2 (dus),Row A,A06,Front 19.0,Network switch,Unknown,Network switch (1U) (full-depth),,643,,,,Germany,,,,19.0,Front,,,,,,,,,,,,,,T&P / GP / Integration specialist (responsible),,2025-07-22T09:51:42.812339Z,2025-07-22T09:51:42.812357Z,,,,,,,,,,,,,0,0,0,0,24,0,0,0,0,0,,,,,,devices
MGW2Lan0,Active,Network Infrastructure,KPN DSSD2 (dus),Row A,A04,Front 22.0,Network switch,Unknown,Network switch (1U) (full-depth),,644,,,,Germany,,,,22.0,Front,,,,,,,,,,,,,,T&P / GP / Integration specialist (responsible),,2025-07-22T09:51:43.372317Z,2025-07-22T09:51:43.372335Z,,,,,,,,,,,,,0,0,0,0,24,0,0,0,0,0,,,,,,devices
MGW2Lan1,Active,Network Infrastructure,KPN DSSD2 (dus),Row A,A04,Front 20.0,Network switch,Unknown,Network switch (1U) (full-depth),,645,,,,Germany,,,,20.0,Front,,,,,,,,,,,,,,GO / TO / AM / DBA (responsible),,2025-07-22T09:51:43.939610Z,2025-07-22T09:51:43.939628Z,,,,,,,,,,,,,0,0,0,0,24,0,0,0,0,0,,,,,,devices
Michel van Beek,Active,Network Infrastructure,Unknown,,,,Customer,Unknown,Customer,,41,,,,,,,,,,,,,,,,,,,,,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T09:43:03.338013Z,2025-07-22T09:43:03.338030Z,,,,,,,,,,,,,0,0,1,0,2,0,0,0,0,0,,,,,,devices
mobile-tmg1,Active,,Unknown,,,,TelcoBridge,Unknown,TelcoBridge,,160,,,TB009245,,,,,,,,,,,,,,,,,,,PHASED OUT,,,2025-07-22T09:44:17.511700Z,2025-08-27T07:08:31.490221Z,,,,,,,,,,,,,1,0,2,0,6,0,0,0,0,0,,,,,,devices
mobile-tmg2,Active,,Unknown,,,,TelcoBridge,Unknown,TelcoBridge,,175,,,,,,,,,,,,,,,,,,,,,,PHASED OUT,T&P / Coligo Grid (responsible),,2025-07-22T09:44:31.651144Z,2025-08-27T07:08:34.584993Z,,,,,,,,,,,,,1,0,2,0,6,0,0,0,0,0,,,,,,devices
mobile-tmg3-test,Active,,Unknown,,,,TelcoBridge,Unknown,TelcoBridge,,89,,,TB007822,,,,,,,,,,,,,,,,,,,Test node for Mobile.,,,2025-07-22T09:43:36.078633Z,2025-08-27T07:08:30.103304Z,,,,,,,,,,,,,0,0,2,0,3,0,0,0,0,0,,,,,,devices
mobile-tmg4-test,Active,,Unknown,,,,TelcoBridge,Unknown,TelcoBridge,,141,,,TB007821,,,,,,,,,,,,,,,,,,,Test node for Mobile,Voiceworks Germany (responsible),,2025-07-22T09:44:01.808655Z,2025-08-27T07:08:30.415238Z,,,,,,,,,,,,,0,0,2,0,3,0,0,0,0,0,,,,,,devices
Monitor + keyboard,Active,Internal Technology Services,Office IT Almere,Floor 1 - TSER,TSER-1,Front 25.0,console,Generic,generic_9u_short,,2371,,,,Netherlands,,,,25.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:21:12.102345Z,2025-07-22T13:21:12.102363Z,,,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,,,,,,devices
Monitorshelf office-test,Active,Network Infrastructure,Unknown,,,,Shelf,Unknown,Shelf,,252,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:45:31.041256Z,2025-07-22T09:45:31.041276Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
Mr. Big Boss,Active,Systems Infrastructure,Equinix AM8 (am8),0G:00ZE0A row 05,0505,Front 17.0,Server,Unknown,Server (1U) (full-depth),172.18.72.34/22,997,,2102311GGN10FC000347,SRV00075,Netherlands,,,,17.0,Front,,,,172.18.72.34/22,,172.18.15.204/22,,,,,Huawei server,,,,,2025-07-22T09:56:07.034888Z,2025-07-22T09:56:07.758269Z,VMware ESXi 6.0,Test,,Production,,For personal use of Cristian,,256GB,,2016-06-06,2019-06-05,,0,0,2,0,4,0,0,0,0,0,,,,,,devices
MSC1A,Active,Systems Infrastructure,KPN DSSD2 (dus),Row A,A05,Front 37.0,Server chassis,Unknown,Server chassis (8U),,646,,,,Germany,,,,37.0,Front,,,,,,,,,,,,,,GO / TO / SA / Storage specialist (responsible),,2025-07-22T09:51:44.959318Z,2025-07-22T09:51:44.959336Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
MSC1B,Active,Systems Infrastructure,KPN DSSD2 (dus),Row A,A05,Front 28.0,Server chassis,Unknown,Server chassis (8U),,647,,,,Germany,,,,28.0,Front,,,,,,,,,,,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T09:51:45.590051Z,2025-07-22T09:51:45.590071Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
MSCBAM,Active,,KPN DSSD2 (dus),Row A,A05,Front 15.0,Server,Unknown,Server (2U) (full-depth),,648,,,,Germany,,,,15.0,Front,,,,,,,,,,,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T09:51:46.233279Z,2025-07-22T09:51:46.233296Z,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0,,,,,,devices
MSCKVM,Active,,KPN DSSD2 (dus),Row A,A05,Front 25.0,KVM switch,Unknown,KVM switch (1U),,655,,,,Germany,,,,25.0,Front,,,,,,,,,,,,,,Jadran Josimovic (responsible),,2025-07-22T09:51:50.714795Z,2025-07-22T09:51:50.714813Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
MSCLAN0,Active,Network Infrastructure,KPN DSSD2 (dus),Row A,A05,Front 22.0,Network switch,Unknown,Network switch (1U) (full-depth),,651,,,,Germany,,,,22.0,Front,,,,,,,,,,,,,,T&P / Coligo Grid (responsible),,2025-07-22T09:51:47.933809Z,2025-07-22T09:51:47.933826Z,,,,,,,,,,,,,0,0,0,0,24,0,0,0,0,0,,,,,,devices
MSCLAN1,Active,Network Infrastructure,KPN DSSD2 (dus),Row A,A05,Front 24.0,Network switch,Unknown,Network switch (1U) (full-depth),,652,,,,Germany,,,,24.0,Front,,,,,,,,,,,,,,T&P / Coligo Grid (responsible),,2025-07-22T09:51:48.547677Z,2025-07-22T09:51:48.547696Z,,,,,,,,,,,,,0,0,0,0,24,0,0,0,0,0,,,,,,devices
MSCNET0,Active,Network Infrastructure,KPN DSSD2 (dus),Row A,A05,Front 18.0,Network switch,Unknown,Network switch (1U) (full-depth),,653,,,,Germany,,,,18.0,Front,,,,,,,,,,,,,,T&P / Coligo Grid (responsible),,2025-07-22T09:51:49.574354Z,2025-07-22T09:51:49.574375Z,,,,,,,,,,,,,0,0,0,0,24,0,0,0,0,0,,,,,,devices
MSCNET1,Active,Network Infrastructure,KPN DSSD2 (dus),Row A,A05,Front 20.0,Network switch,Unknown,Network switch (1U) (full-depth),,654,,,,Germany,,,,20.0,Front,,,,,,,,,,,,,,Jadran Josimovic (responsible),,2025-07-22T09:51:50.147981Z,2025-07-22T09:51:50.147998Z,,,,,,,,,,,,,0,0,0,0,24,0,0,0,0,0,,,,,,devices
mystat01-server11,Active,,Unknown,,,,Server,Unknown,Server,,121,,,,,,,,,,,,,,,,,,,,,,,T&P / Coligo Grid (responsible),,2025-07-22T09:43:52.541047Z,2025-07-22T09:43:52.541064Z,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0,,,,,,devices
naka - FW01-AMS,Active,Network Infrastructure,Unknown,,,,Firewall,Cisco,ASA5505,,484,,,,,,,,,,,,,,,,,,,,,,Naka mobile firewall contact Daniel Sendin dse@nakamobile.com,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T09:48:49.208844Z,2025-08-27T07:08:48.509075Z,,,,,,,,,,,,,0,0,1,0,3,0,0,0,0,0,,,,,,devices
naka - FW02-AMS,Active,Network Infrastructure,Unknown,,,,Firewall,Cisco,ASA5505,,485,,,,,,,,,,,,,,,,,,,,,,Firewall Nakamobile Daniel Sendan dse@nakamobile.com,,,2025-07-22T09:48:49.539836Z,2025-08-27T07:08:49.361063Z,,,,,,,,,,,,,0,0,1,0,3,0,0,0,0,0,,,,,,devices
nas1,Active,Systems Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",K27,Front 5.0,DiskArray,NetApp,FAS2552,,411,,,,Netherlands,,,,5.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:47:43.955956Z,2025-07-22T09:47:43.955973Z,,,,,,,,,,2014-09-18,2017-09-18,,2,0,2,0,20,0,0,0,2,0,,,,,,devices
nas1-shelf1,Active,Systems Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",K27,Front 7.0,Storage shelf,NetApp,DS4246,,512,,,,Netherlands,,,,7.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:49:38.397498Z,2025-07-22T09:49:38.397515Z,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,,,,,,devices
nas2,Active,Systems Infrastructure,Ironmountain,"EVO, Hal4, LI",LI-12,Front 6.0,DiskArray,NetApp,FAS2552,,412,,,,Netherlands,,,,6.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:47:44.649989Z,2025-07-22T09:47:44.650006Z,,,,,,,,,,2014-09-18,2017-09-18,,2,0,2,0,20,0,0,0,2,0,,,,,,devices
nas2-shelft1,Active,Systems Infrastructure,Ironmountain,"EVO, Hal4, LI",LI-12,Front 2.0,Storage shelf,NetApp,DS4246,,513,,,,Netherlands,,,,2.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:49:38.976715Z,2025-07-22T09:49:38.976733Z,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,,,,,,devices
NE40,Active,Network Infrastructure,KPN DSSD2 (dus),Row B,B05,Front 1.0,Router,Unknown,Router (22U) (full-depth),,680,,,,Germany,,,,1.0,Front,,,,,,,,,,,,,,GO / TO / AM / DBA (responsible),,2025-07-22T09:52:07.971482Z,2025-07-22T09:52:07.971500Z,,,,,,,,,,,,,0,0,0,0,73,0,0,0,0,0,,,,,,devices
netapp,Active,,KPN DSSD2 (dus),Row C,C00,Front 11.0,Server,Unknown,Server (5U) (full-depth),,850,,,,Germany,,,,11.0,Front,,,,,,,,,,,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T09:54:23.665829Z,2025-07-22T09:54:23.665846Z,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0,,,,,,devices
Netcompany,Active,Network Infrastructure,Unknown,,,,Customer,Unknown,Customer,,19,,,,,,,,,,,,,,,,,,,,,,,"GO / Internal Technology Services (responsible), GO / TO / SA / Linux infrastructure (responsible)",,2025-07-22T09:42:50.323121Z,2025-07-22T09:42:50.323139Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
netflix-1,Active,Systems Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",304,Front 29.0,Server,Unknown,Server (2U) (full-depth),,1171,,,,Netherlands,,,,29.0,Front,,,,,,,,,,,,,,GO / TO / Network Operations (responsible),,2025-07-22T09:59:02.868504Z,2025-07-22T09:59:02.868523Z,,Voiceworks appliance,,,,,,,,,,,0,0,2,0,4,0,0,0,0,0,,,,,,devices
netflix-2,Active,Systems Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",304,Front 27.0,Server,Unknown,Server (2U) (full-depth),,1172,,,,Netherlands,,,,27.0,Front,,,,,,,,,,,,,,GO / TO / Network Operations (responsible),,2025-07-22T09:59:03.572737Z,2025-07-22T09:59:03.572755Z,,Voiceworks appliance,,,,,,,,,,,0,0,2,0,4,0,0,0,0,0,,,,,,devices
nettest1,Active,Internal Technology Services,Office IT Almere,Floor 1 - TSER,TSER-1,Front 20.0,Server,Dell,Dell PowerEdge R300,,2372,,,,Netherlands,,,,20.0,Front,,,,,,,,,,,Network test server,,Oude magenta.redhosting.nl,GO / Internal Technology Services (responsible),,2025-07-22T13:21:13.187458Z,2025-08-27T07:08:26.830099Z,,Test,,,2x146GB SAS RAID-1 non-hot plug,,"2x Xeon L5410 2,33Ghz",4GB (2x2GB),,2010-02-01,2014-02-02,,2,0,5,0,7,0,0,0,0,0,,,,,,devices
nettest2,Active,Systems Infrastructure,Unknown,,,,Server,Dell,PowerEdge R300,10.0.3.221/32,2,,JFWSF4J,,,,,,,,,,,10.0.3.221/32,,,,,,,Testserver voor NetOps,,,GO / TO / Network Operations (responsible),,2025-07-22T09:42:30.138916Z,2025-07-22T09:42:30.809579Z,VMware ESXi 6.5,Test,,,,,"QUAD CORE XEON L5410 (2.33GHZ, 2MB)",12GB (6x2GB),,2009-08-20,2013-08-20,4 hours,0,0,1,0,7,0,0,0,0,0,,,,,,devices
nettest3,Active,Internal Technology Services,Office IT Almere,Floor 1 - TSER,TSER-1,Front 19.0,Server,Dell,Dell PowerEdge R300,,2373,,,,Netherlands,,,,19.0,Front,,,,,,,,,,,,,Was: Managed Voice PBX - Sandbox,GO / Internal Technology Services (responsible),,2025-07-22T13:21:15.754990Z,2025-08-27T07:08:39.760565Z,,Test,,,2x146GB RAID1 non-hot plug,,"QUAD CORE XEON L5410 (2.33GHZ, 2MB)",12GB (6x2GB),,2009-05-12,2013-05-12,,2,0,3,0,7,0,0,0,0,0,,,,,,devices
nettest5,Active,Internal Technology Services,Office IT Almere,Floor 1 - TSER,TSER-1,Front 18.0,Server,Dell,Dell PowerEdge R320,,2374,,,HM3KS12,Netherlands,,,,18.0,Front,,,,,,,,,,,PHASED OUT,,hardware: Dell PowerEdge R320,GO / Internal Technology Services (responsible),,2025-07-22T13:21:18.776453Z,2025-07-22T13:21:18.776472Z,,Phased out,,Test,2x146GB RAID1,,"INTEL XEON E5-2403 1.80GHZ, 10M CACHE, 6",24GB (6x4GB),,2014-05-28,2018-05-28,,3,4,4,0,6,0,0,0,0,0,,,,,,devices
nettest6,Active,Internal Technology Services,Office IT Almere,Floor 1 - TSER,TSER-1,Front 17.0,Server,Dell,Dell PowerEdge R320,,2375,,,7P3KS12,Netherlands,,,,17.0,Front,,,,,,,,,,,PHASED OUT,,hardware: Dell PowerEdge R320,GO / Internal Technology Services (responsible),,2025-07-22T13:21:21.508789Z,2025-07-22T13:21:21.508810Z,,Phased out,,,2x146GB RAID1,,"INTEL XEON E5-2403 1.80GHZ, 10M CACHE, 6",12GB (3x4GB),,2014-05-28,2018-05-28,,3,4,4,0,6,0,0,0,0,0,,,,,,devices
Nikhef cisco 3850,Active,Network Infrastructure,Unknown,,,,Network switch,Cisco,Catalyst 3850,,1001,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:56:09.466304Z,2025-07-22T09:56:09.466330Z,,,,,,,,,,,,,0,0,0,0,24,0,0,0,0,0,,,,,,devices
NKH-CES2,Active,Network Infrastructure,Unknown,,,,Network switch,Unknown,Network switch,,136,,,,,,,,,,,,,,,,,,,,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T09:43:59.676493Z,2025-07-22T09:43:59.676509Z,,,,,,,,,,,,,0,0,1,0,24,0,0,0,0,0,,,,,,devices
NKH-MLX2,Active,Network Infrastructure,Unknown,,,,Router,Unknown,Router,,130,,,,,,,,,,,,,,,,,,,,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T09:43:55.940884Z,2025-07-22T09:43:55.940901Z,,,,,,,,,,,,,0,0,0,0,24,0,0,0,0,0,,,,,,devices
nl-alm-tser-1-powerbar1,Active,Internal Technology Services,Office IT Almere,Floor 1 - TSER,TSER-1,Front 22.0,Power,Generic,generic_1u_short_device,,2376,,,,Netherlands,,,,22.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:21:24.235080Z,2025-07-22T13:21:24.235100Z,,,,,,,,,,,,,0,0,2,5,0,0,0,0,0,0,,,,,,devices
nl-alm-tser-1-powerbar2,Active,Internal Technology Services,Office IT Almere,Floor 1 - TSER,TSER-1,Rear 22.0,Power,Generic,generic_1u_short_device,,2377,,,,Netherlands,,,,22.0,Rear,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:21:25.502253Z,2025-07-22T13:21:25.502275Z,,,,,,,,,,,,,0,0,2,2,0,0,0,0,0,0,,,,,,devices
nl-alm-tser-1-powerbar3,Active,Internal Technology Services,Office IT Almere,Floor 1 - TSER,TSER-1,Rear 36.0,Power,Generic,generic_1u_short_device,,2378,,,,Netherlands,,,,36.0,Rear,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:21:26.457921Z,2025-07-22T13:21:26.457940Z,,,,,,,,,,,,,0,0,2,5,0,0,0,0,0,0,,,,,,devices
Non-APC PDU,Active,Network Infrastructure,Unknown,,,,PDU,Unknown,PDU,,126,,,,,,,,,,,,,,,,,,,,,,,T&P / Coligo Grid (responsible),,2025-07-22T09:43:54.477835Z,2025-07-22T09:43:54.477852Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
Nortel devices,Active,Network Infrastructure,Unknown,,,,Other,Unknown,Other,,109,,,,,,,,,,,,,,,,,,,,,,,"GO / Internal Technology Services (responsible), GO / TO / AM / Technical Management (responsible)",,2025-07-22T09:43:47.195021Z,2025-07-22T09:43:47.195039Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
oad03-dc2,Active,Network Infrastructure,KPN DC2 (dc2),"DC2, 4e verdieping A-04-B7.010 rij 3",11,Rear 46.0,multiplexer,Solid,Optics DWDM-OADM2-CH20/CH21-LC,,376,,SO15DO22021/004,,Netherlands,,,,46.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:47:03.851039Z,2025-07-22T09:47:03.851056Z,,,,,,,,,,,,,0,0,0,0,0,4,2,0,0,0,,,,,,devices
oad04-dc2,Active,Network Infrastructure,KPN DC2 (dc2),"DC2, 4e verdieping A-04-B7.010 rij 6",1,Rear 44.0,multiplexer,Solid,Optics DWDM-OADM2-CH20/CH21-LC,,377,,SO15DO22021/006,,Netherlands,,,,44.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:47:04.407869Z,2025-07-22T09:47:04.407888Z,,,,,,,,,,,,,0,0,0,0,0,4,2,0,0,0,,,,,,devices
oad05-dc2,Active,Network Infrastructure,KPN DC2 (dc2),"DC2, 4e verdieping A-04-B7.010 rij 6",1,Rear 43.0,multiplexer,Solid,Optics DWDM-OADM2-CH22/CH23-LC,,378,,SO15DO22223/002,,Netherlands,,,,43.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:47:05.384672Z,2025-07-22T09:47:05.384690Z,,,,,,,,,,,,,0,0,0,0,0,4,2,0,0,0,,,,,,devices
oad07-dc2,Active,Network Infrastructure,KPN DC2 (dc2),"DC2, 4e verdieping A-04-B7.010 rij 3",11,Rear 35.0,multiplexer,Solid,Optics DWDM-OADM2-CH26/CH30-LC,,472,,SO16DO22630/75,,Netherlands,,,,35.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:48:37.451964Z,2025-07-22T09:48:37.451983Z,,,,,,,,,,,,,0,0,0,0,0,4,2,0,0,0,,,,,,devices
oad08-dc2,Active,Network Infrastructure,Unknown,,,,multiplexer,Solid,Optics DWDM-OADM2-CH26/CH30-LC,,473,,SO16DO22630/76,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:48:37.774966Z,2025-07-22T09:48:37.774982Z,,,,,,,,,,,,,0,0,0,0,0,4,2,0,0,0,,,,,,devices
ODF 1,Active,Network Infrastructure,KPN DSSD2 (dus),Row C,C07,Front 23.0,Patchpanel,Unknown,PatchPanel (4U) (full-depth),,801,,,,Germany,,,,23.0,Front,,,,,,,,,,,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T09:53:51.471734Z,2025-07-22T09:53:51.471753Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
ODF 2,Active,Network Infrastructure,KPN DSSD2 (dus),Row C,C07,Front 19.0,Patchpanel,Unknown,PatchPanel (3U) (full-depth),,802,,,,Germany,,,,19.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:53:52.113783Z,2025-07-22T09:53:52.113801Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
officesrv01,Active,Internal Technology Services,Ironmountain,"EVO, Hal4, LI",LI-11,Front 22.0,Server,Dell,Dell PowerEdge R430,,2411,,,4D5YTB2,Netherlands,,,,22.0,Front,,,,,,,,,,,,,hardware: Dell PowerEdge R430,GO / Internal Technology Services (responsible),,2025-07-22T13:23:54.823050Z,2025-07-22T13:23:54.823068Z,Windows Server 2012 R2,Voiceworks Office,,,4x 800G SSD(RAID10),,1x 	Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,256G(4x32G),,2016-02-14,2020-02-14,,2,0,4,0,12,0,0,0,0,0,,,,,,devices
omd01-nkf,Active,Network Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",303,Rear 38.0,multiplexer,Solid,Optics DWDM-MUX-40CH,,368,,SO15D40125/514,,Netherlands,,,,38.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:46:58.930447Z,2025-07-22T09:46:58.930464Z,,,,,,,,,,,,,0,0,0,0,0,40,1,0,0,0,,,,,,devices
omd02-nkf,Active,Network Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",303,Rear 40.0,multiplexer,Solid,Optics DWDM-MUX-40CH,,369,,SO15D40221/427,,Netherlands,,,,40.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:46:59.482338Z,2025-07-22T09:46:59.482356Z,,,,,,,,,,,,,0,0,0,0,0,40,1,0,0,0,,,,,,devices
omd03-nkf,Active,Network Infrastructure,Nikhef Amsterdam (nkf),"NKF, 1",303,Rear 42.0,multiplexer,Solid,Optics DWDM-MUX-40CH,,370,,SO15D40321/327,,Netherlands,,,,42.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:47:00.047907Z,2025-07-22T09:47:00.047925Z,,,,,,,,,,,,,0,0,0,0,0,40,1,0,0,0,,,,,,devices
omd04-gsw,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",T27,Front 9.0,multiplexer,Solid,Optics DWDM-MUX-40CH,,371,,SO15D40112/516,,Netherlands,,,,9.0,Front,,,,,,,,,,,,,To Nikhef,,,2025-07-22T09:47:00.648684Z,2025-08-27T07:08:42.844025Z,,,,,,,,,,,,,0,0,0,0,0,40,1,0,0,0,,,,,,devices
omd05-gsw,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",T27,Front 7.0,multiplexer,Solid,Optics DWDM-MUX-40CH,,372,,SO14D40121/323,,Netherlands,,,,7.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:47:01.547194Z,2025-07-22T09:47:01.547237Z,,,,,,,,,,,,,0,0,0,0,0,40,1,0,0,0,,,,,,devices
omd06-gsw,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",T27,Front 5.0,multiplexer,Solid,Optics DWDM-MUX-40CH,,373,,SO14D40112/528,,Netherlands,,,,5.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:47:02.123517Z,2025-07-22T09:47:02.123537Z,,,,,,,,,,,,,0,0,0,0,0,40,1,0,0,0,,,,,,devices
omd07-evo,Active,Network Infrastructure,Ironmountain,"EVO, Hal4, LI",LI-05,Rear 23.0,multiplexer,Solid,Optics DWDM-MUX-40CH,,374,,SO14D40323/525,,Netherlands,,,,23.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:47:02.689225Z,2025-07-22T09:47:02.689244Z,,,,,,,,,,,,,0,0,0,0,0,40,1,0,0,0,,,,,,devices
omd08-evo,Active,Network Infrastructure,Ironmountain,"EVO, Hal4, LI",LI-05,Rear 25.0,multiplexer,Solid,Optics DWDM-MUX-40CH,,375,,SO14D40114/423,,Netherlands,,,,25.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:47:03.249016Z,2025-07-22T09:47:03.249035Z,,,,,,,,,,,,,0,0,0,0,0,40,1,0,0,0,,,,,,devices
omd09-gsw,Active,Network Infrastructure,Globalswitch Amsterdam (gsw),"GSW, 27",T27,Front 39.0,multiplexer,Unknown,multiplexer (full-depth),,860,,,,Netherlands,,,,39.0,Front,,,,,,,,,,,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T09:54:30.584238Z,2025-07-22T09:54:30.584256Z,,,,,,,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,,,devices
omd10-am8,Active,Network Infrastructure,Equinix AM8 (am8),0G:00ZE0A row 06,0601,Front 27.0,multiplexer,Unknown,multiplexer (full-depth),,912,,,,Netherlands,,,,27.0,Front,,,,,,,,,,,,,MUX to Nikhef,GO / TO / Voice Operations (responsible),,2025-07-22T09:55:20.590726Z,2025-08-27T07:09:02.777433Z,,,,,,,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,,,devices
